Table_ref,Collection_Year,Parent_Org_Code,Parent_Org_Name,Org_Code,Org_ONS_Code,Org_Name,Unit,Indicator,Value
12,2019-20,F,West Midlands,44,E10000031,Warwickshire,%,Severe_dyskaryosis_or_worse_25to64,0.490993245
12,2019-20,F,West Midlands,47,E10000034,Worcestershire,Number,Eligible_Population_25to64,150669
12,2019-20,F,West Midlands,47,E10000034,Worcestershire,Number,Number_Screened_25to64,31553
12,2019-20,F,West Midlands,47,E10000034,Worcestershire,%,Borderline_changes_25to64,1.746268184
12,2019-20,F,West Midlands,47,E10000034,Worcestershire,%,Low_Grade_dyskaryosis_25to64,2.091718696
12,2019-20,F,West Midlands,47,E10000034,Worcestershire,%,Moderate_dyskaryosis_25to64,0.418343739
12,2019-20,F,West Midlands,47,E10000034,Worcestershire,%,Negative_25to64,95.25877096
12,2019-20,F,West Midlands,47,E10000034,Worcestershire,%,Severe_dyskaryosis_or_worse_25to64,0.484898425
12,2019-20,F,West Midlands,F,F,West Midlands,Number,Eligible_Population_25to64,1546492
12,2019-20,F,West Midlands,F,F,West Midlands,Number,Number_Screened_25to64,309259
12,2019-20,F,West Midlands,F,F,West Midlands,%,Borderline_changes_25to64,1.677234939
12,2019-20,F,West Midlands,F,F,West Midlands,%,Low_Grade_dyskaryosis_25to64,1.752899673
12,2019-20,F,West Midlands,F,F,West Midlands,%,Moderate_dyskaryosis_25to64,0.38737757
12,2019-20,F,West Midlands,F,F,West Midlands,%,Negative_25to64,95.6408706
12,2019-20,F,West Midlands,F,F,West Midlands,%,Severe_dyskaryosis_or_worse_25to64,0.541617221
12,2019-20,G,East of England,00JA,E06000031,Peterborough,Number,Eligible_Population_25to64,62636
12,2019-20,G,East of England,00JA,E06000031,Peterborough,Number,Number_Screened_25to64,12305
12,2019-20,G,East of England,00JA,E06000031,Peterborough,%,Borderline_changes_25to64,1.227143438
12,2019-20,G,East of England,00JA,E06000031,Peterborough,%,Low_Grade_dyskaryosis_25to64,1.527834214
12,2019-20,G,East of England,00JA,E06000031,Peterborough,%,Moderate_dyskaryosis_25to64,0.325071109
12,2019-20,G,East of England,00JA,E06000031,Peterborough,%,Negative_25to64,96.09101991
12,2019-20,G,East of England,00JA,E06000031,Peterborough,%,Severe_dyskaryosis_or_worse_25to64,0.828931329
12,2019-20,G,East of England,00KA,E06000032,Luton,Number,Eligible_Population_25to64,62472
12,2019-20,G,East of England,00KA,E06000032,Luton,Number,Number_Screened_25to64,11684
12,2019-20,G,East of England,00KA,E06000032,Luton,%,Borderline_changes_25to64,1.009928107
12,2019-20,G,East of England,00KA,E06000032,Luton,%,Low_Grade_dyskaryosis_25to64,2.439233139
12,2019-20,G,East of England,00KA,E06000032,Luton,%,Moderate_dyskaryosis_25to64,0.196850394
12,2019-20,G,East of England,00KA,E06000032,Luton,%,Negative_25to64,95.94317015
12,2019-20,G,East of England,00KA,E06000032,Luton,%,Severe_dyskaryosis_or_worse_25to64,0.410818213
12,2019-20,G,East of England,00KB,E06000055,Bedford,Number,Eligible_Population_25to64,49758
12,2019-20,G,East of England,00KB,E06000055,Bedford,Number,Number_Screened_25to64,10300
12,2019-20,G,East of England,00KB,E06000055,Bedford,%,Borderline_changes_25to64,1.252427184
12,2019-20,G,East of England,00KB,E06000055,Bedford,%,Low_Grade_dyskaryosis_25to64,2.446601942
12,2019-20,G,East of England,00KB,E06000055,Bedford,%,Moderate_dyskaryosis_25to64,0.359223301
12,2019-20,G,East of England,00KB,E06000055,Bedford,%,Negative_25to64,95.44660194
12,2019-20,G,East of England,00KB,E06000055,Bedford,%,Severe_dyskaryosis_or_worse_25to64,0.495145631
12,2019-20,G,East of England,00KC,E06000056,Central Bedfordshire,Number,Eligible_Population_25to64,76865
12,2019-20,G,East of England,00KC,E06000056,Central Bedfordshire,Number,Number_Screened_25to64,16494
12,2019-20,G,East of England,00KC,E06000056,Central Bedfordshire,%,Borderline_changes_25to64,1.455074573
12,2019-20,G,East of England,00KC,E06000056,Central Bedfordshire,%,Low_Grade_dyskaryosis_25to64,2.322056505
12,2019-20,G,East of England,00KC,E06000056,Central Bedfordshire,%,Moderate_dyskaryosis_25to64,0.351643022
12,2019-20,G,East of England,00KC,E06000056,Central Bedfordshire,%,Negative_25to64,95.42864072
12,2019-20,G,East of England,00KC,E06000056,Central Bedfordshire,%,Severe_dyskaryosis_or_worse_25to64,0.442585182
12,2019-20,G,East of England,00KF,E06000033,Southend-on-Sea,Number,Eligible_Population_25to64,48898
12,2019-20,G,East of England,00KF,E06000033,Southend-on-Sea,Number,Number_Screened_25to64,10044
12,2019-20,G,East of England,00KF,E06000033,Southend-on-Sea,%,Borderline_changes_25to64,2.120669056
12,2019-20,G,East of England,00KF,E06000033,Southend-on-Sea,%,Low_Grade_dyskaryosis_25to64,2.001194743
12,2019-20,G,East of England,00KF,E06000033,Southend-on-Sea,%,Moderate_dyskaryosis_25to64,0.477897252
12,2019-20,G,East of England,00KF,E06000033,Southend-on-Sea,%,Negative_25to64,94.96216647
12,2019-20,G,East of England,00KF,E06000033,Southend-on-Sea,%,Severe_dyskaryosis_or_worse_25to64,0.438072481
12,2019-20,G,East of England,00KG,E06000034,Thurrock,Number,Eligible_Population_25to64,48057
12,2019-20,G,East of England,00KG,E06000034,Thurrock,Number,Number_Screened_25to64,10330
12,2019-20,G,East of England,00KG,E06000034,Thurrock,%,Borderline_changes_25to64,1.810261375
12,2019-20,G,East of England,00KG,E06000034,Thurrock,%,Low_Grade_dyskaryosis_25to64,2.013552759
12,2019-20,G,East of England,00KG,E06000034,Thurrock,%,Moderate_dyskaryosis_25to64,0.377541142
12,2019-20,G,East of England,00KG,E06000034,Thurrock,%,Negative_25to64,95.39206196
12,2019-20,G,East of England,00KG,E06000034,Thurrock,%,Severe_dyskaryosis_or_worse_25to64,0.406582769
12,2019-20,G,East of England,00MG,E06000042,Milton Keynes,Number,Eligible_Population_25to64,80703
12,2019-20,G,East of England,00MG,E06000042,Milton Keynes,Number,Number_Screened_25to64,16637
12,2019-20,G,East of England,00MG,E06000042,Milton Keynes,%,Borderline_changes_25to64,2.590611288
12,2019-20,G,East of England,00MG,E06000042,Milton Keynes,%,Low_Grade_dyskaryosis_25to64,2.680771774
12,2019-20,G,East of England,00MG,E06000042,Milton Keynes,%,Moderate_dyskaryosis_25to64,0.474845224
12,2019-20,G,East of England,00MG,E06000042,Milton Keynes,%,Negative_25to64,93.63466971
12,2019-20,G,East of England,00MG,E06000042,Milton Keynes,%,Severe_dyskaryosis_or_worse_25to64,0.619102002
12,2019-20,G,East of England,12,E10000003,Cambridgeshire,Number,Eligible_Population_25to64,187871
12,2019-20,G,East of England,12,E10000003,Cambridgeshire,Number,Number_Screened_25to64,38292
12,2019-20,G,East of England,12,E10000003,Cambridgeshire,%,Borderline_changes_25to64,1.391935652
12,2019-20,G,East of England,12,E10000003,Cambridgeshire,%,Low_Grade_dyskaryosis_25to64,3.154705944
12,2019-20,G,East of England,12,E10000003,Cambridgeshire,%,Moderate_dyskaryosis_25to64,0.788676486
12,2019-20,G,East of England,12,E10000003,Cambridgeshire,%,Negative_25to64,93.98568892
12,2019-20,G,East of England,12,E10000003,Cambridgeshire,%,Severe_dyskaryosis_or_worse_25to64,0.678993001
12,2019-20,G,East of England,22,E10000012,Essex,Number,Eligible_Population_25to64,389730
12,2019-20,G,East of England,22,E10000012,Essex,Number,Number_Screened_25to64,83674
12,2019-20,G,East of England,22,E10000012,Essex,%,Borderline_changes_25to64,1.652843177
12,2019-20,G,East of England,22,E10000012,Essex,%,Low_Grade_dyskaryosis_25to64,2.428472405
12,2019-20,G,East of England,22,E10000012,Essex,%,Moderate_dyskaryosis_25to64,0.697946794
12,2019-20,G,East of England,22,E10000012,Essex,%,Negative_25to64,94.52279083
12,2019-20,G,East of England,22,E10000012,Essex,%,Severe_dyskaryosis_or_worse_25to64,0.697946794
12,2019-20,G,East of England,26,E10000015,Hertfordshire,Number,Eligible_Population_25to64,334486
12,2019-20,G,East of England,26,E10000015,Hertfordshire,Number,Number_Screened_25to64,71248
12,2019-20,G,East of England,26,E10000015,Hertfordshire,%,Borderline_changes_25to64,1.531271053
12,2019-20,G,East of England,26,E10000015,Hertfordshire,%,Low_Grade_dyskaryosis_25to64,2.429541882
12,2019-20,G,East of England,26,E10000015,Hertfordshire,%,Moderate_dyskaryosis_25to64,0.585279587
12,2019-20,G,East of England,26,E10000015,Hertfordshire,%,Negative_25to64,94.89529531
12,2019-20,G,East of England,26,E10000015,Hertfordshire,%,Severe_dyskaryosis_or_worse_25to64,0.558612172
12,2019-20,G,East of England,33,E10000020,Norfolk,Number,Eligible_Population_25to64,226318
12,2019-20,G,East of England,33,E10000020,Norfolk,Number,Number_Screened_25to64,49358
12,2019-20,G,East of England,33,E10000020,Norfolk,%,Borderline_changes_25to64,1.035293164
12,2019-20,G,East of England,33,E10000020,Norfolk,%,Low_Grade_dyskaryosis_25to64,1.438469954
12,2019-20,G,East of England,33,E10000020,Norfolk,%,Moderate_dyskaryosis_25to64,0.303902103
12,2019-20,G,East of England,33,E10000020,Norfolk,%,Negative_25to64,96.65099882
12,2019-20,G,East of England,33,E10000020,Norfolk,%,Severe_dyskaryosis_or_worse_25to64,0.571335954
12,2019-20,G,East of England,42,E10000029,Suffolk,Number,Eligible_Population_25to64,186644
12,2019-20,G,East of England,42,E10000029,Suffolk,Number,Number_Screened_25to64,41258
12,2019-20,G,East of England,42,E10000029,Suffolk,%,Borderline_changes_25to64,1.010713074
12,2019-20,G,East of England,42,E10000029,Suffolk,%,Low_Grade_dyskaryosis_25to64,2.867322701
12,2019-20,G,East of England,42,E10000029,Suffolk,%,Moderate_dyskaryosis_25to64,0.916185952
12,2019-20,G,East of England,42,E10000029,Suffolk,%,Negative_25to64,94.37684813
12,2019-20,G,East of England,42,E10000029,Suffolk,%,Severe_dyskaryosis_or_worse_25to64,0.828930147
12,2019-20,G,East of England,G,G,East of England,Number,Eligible_Population_25to64,1754438
12,2019-20,G,East of England,G,G,East of England,Number,Number_Screened_25to64,371624
12,2019-20,G,East of England,G,G,East of England,%,Borderline_changes_25to64,1.454157966
12,2019-20,G,East of England,G,G,East of England,%,Low_Grade_dyskaryosis_25to64,2.375250253
12,2019-20,G,East of England,G,G,East of England,%,Moderate_dyskaryosis_25to64,0.579887198
12,2019-20,G,East of England,G,G,East of England,%,Negative_25to64,94.96399587
12,2019-20,G,East of England,G,G,East of England,%,Severe_dyskaryosis_or_worse_25to64,0.626708716
12,2019-20,H,London,00AB,E09000002,Barking and Dagenham,Number,Eligible_Population_25to64,65186
12,2019-20,H,London,00AB,E09000002,Barking and Dagenham,Number,Number_Screened_25to64,12431
12,2019-20,H,London,00AB,E09000002,Barking and Dagenham,%,Borderline_changes_25to64,3.764781594
12,2019-20,H,London,00AB,E09000002,Barking and Dagenham,%,Low_Grade_dyskaryosis_25to64,2.099589735
12,2019-20,H,London,00AB,E09000002,Barking and Dagenham,%,Moderate_dyskaryosis_25to64,0.619419194
12,2019-20,H,London,00AB,E09000002,Barking and Dagenham,%,Negative_25to64,93.14616684
12,2019-20,H,London,00AB,E09000002,Barking and Dagenham,%,Severe_dyskaryosis_or_worse_25to64,0.370042635
12,2019-20,H,London,00AC,E09000003,Barnet,Number,Eligible_Population_25to64,125713
12,2019-20,H,London,00AC,E09000003,Barnet,Number,Number_Screened_25to64,23899
12,2019-20,H,London,00AC,E09000003,Barnet,%,Borderline_changes_25to64,1.573287585
12,2019-20,H,London,00AC,E09000003,Barnet,%,Low_Grade_dyskaryosis_25to64,3.18423365
12,2019-20,H,London,00AC,E09000003,Barnet,%,Moderate_dyskaryosis_25to64,0.623457048
12,2019-20,H,London,00AC,E09000003,Barnet,%,Negative_25to64,94.18385707
12,2019-20,H,London,00AC,E09000003,Barnet,%,Severe_dyskaryosis_or_worse_25to64,0.435164651
12,2019-20,H,London,00AD,E09000004,Bexley,Number,Eligible_Population_25to64,68538
12,2019-20,H,London,00AD,E09000004,Bexley,Number,Number_Screened_25to64,13937
12,2019-20,H,London,00AD,E09000004,Bexley,%,Borderline_changes_25to64,2.087967281
12,2019-20,H,London,00AD,E09000004,Bexley,%,Low_Grade_dyskaryosis_25to64,1.81531176
12,2019-20,H,London,00AD,E09000004,Bexley,%,Moderate_dyskaryosis_25to64,0.394632991
12,2019-20,H,London,00AD,E09000004,Bexley,%,Negative_25to64,95.22135323
12,2019-20,H,London,00AD,E09000004,Bexley,%,Severe_dyskaryosis_or_worse_25to64,0.480734735
12,2019-20,H,London,00AE,E09000005,Brent,Number,Eligible_Population_25to64,118801
12,2019-20,H,London,00AE,E09000005,Brent,Number,Number_Screened_25to64,21034
12,2019-20,H,London,00AE,E09000005,Brent,%,Borderline_changes_25to64,1.649709993
12,2019-20,H,London,00AE,E09000005,Brent,%,Low_Grade_dyskaryosis_25to64,2.923837596
12,2019-20,H,London,00AE,E09000005,Brent,%,Moderate_dyskaryosis_25to64,0.342302938
12,2019-20,H,London,00AE,E09000005,Brent,%,Negative_25to64,94.73233812
12,2019-20,H,London,00AE,E09000005,Brent,%,Severe_dyskaryosis_or_worse_25to64,0.351811353
12,2019-20,H,London,00AF,E09000006,Bromley,Number,Eligible_Population_25to64,97140
12,2019-20,H,London,00AF,E09000006,Bromley,Number,Number_Screened_25to64,19623
12,2019-20,H,London,00AF,E09000006,Bromley,%,Borderline_changes_25to64,2.007847934
12,2019-20,H,London,00AF,E09000006,Bromley,%,Low_Grade_dyskaryosis_25to64,1.972175508
12,2019-20,H,London,00AF,E09000006,Bromley,%,Moderate_dyskaryosis_25to64,0.27518728
12,2019-20,H,London,00AF,E09000006,Bromley,%,Negative_25to64,95.34729654
12,2019-20,H,London,00AF,E09000006,Bromley,%,Severe_dyskaryosis_or_worse_25to64,0.397492738
12,2019-20,H,London,00AG,E09000007,Camden,Number,Eligible_Population_25to64,88139
12,2019-20,H,London,00AG,E09000007,Camden,Number,Number_Screened_25to64,14506
12,2019-20,H,London,00AG,E09000007,Camden,%,Borderline_changes_25to64,1.985385358
12,2019-20,H,London,00AG,E09000007,Camden,%,Low_Grade_dyskaryosis_25to64,4.618778437
12,2019-20,H,London,00AG,E09000007,Camden,%,Moderate_dyskaryosis_25to64,0.889287192
12,2019-20,H,London,00AG,E09000007,Camden,%,Negative_25to64,91.92747828
12,2019-20,H,London,00AG,E09000007,Camden,%,Severe_dyskaryosis_or_worse_25to64,0.579070729
12,2019-20,H,London,00AH,E09000008,Croydon,Number,Eligible_Population_25to64,121572
12,2019-20,H,London,00AH,E09000008,Croydon,Number,Number_Screened_25to64,23516
12,2019-20,H,London,00AH,E09000008,Croydon,%,Borderline_changes_25to64,1.373532914
12,2019-20,H,London,00AH,E09000008,Croydon,%,Low_Grade_dyskaryosis_25to64,2.827861881
12,2019-20,H,London,00AH,E09000008,Croydon,%,Moderate_dyskaryosis_25to64,0.348698758
12,2019-20,H,London,00AH,E09000008,Croydon,%,Negative_25to64,95.13097466
12,2019-20,H,London,00AH,E09000008,Croydon,%,Severe_dyskaryosis_or_worse_25to64,0.318931791
12,2019-20,H,London,00AJ,E09000009,Ealing,Number,Eligible_Population_25to64,124524
12,2019-20,H,London,00AJ,E09000009,Ealing,Number,Number_Screened_25to64,24654
12,2019-20,H,London,00AJ,E09000009,Ealing,%,Borderline_changes_25to64,1.817149347
12,2019-20,H,London,00AJ,E09000009,Ealing,%,Low_Grade_dyskaryosis_25to64,2.892025635
12,2019-20,H,London,00AJ,E09000009,Ealing,%,Moderate_dyskaryosis_25to64,0.373164598
12,2019-20,H,London,00AJ,E09000009,Ealing,%,Negative_25to64,94.5526081
12,2019-20,H,London,00AJ,E09000009,Ealing,%,Severe_dyskaryosis_or_worse_25to64,0.365052324
12,2019-20,H,London,00AK,E09000010,Enfield,Number,Eligible_Population_25to64,102049
12,2019-20,H,London,00AK,E09000010,Enfield,Number,Number_Screened_25to64,20304
12,2019-20,H,London,00AK,E09000010,Enfield,%,Borderline_changes_25to64,1.699172577
12,2019-20,H,London,00AK,E09000010,Enfield,%,Low_Grade_dyskaryosis_25to64,3.142237983
12,2019-20,H,London,00AK,E09000010,Enfield,%,Moderate_dyskaryosis_25to64,0.586091411
12,2019-20,H,London,00AK,E09000010,Enfield,%,Negative_25to64,94.18341214
12,2019-20,H,London,00AK,E09000010,Enfield,%,Severe_dyskaryosis_or_worse_25to64,0.389085894
12,2019-20,H,London,00AL,E09000011,Greenwich,Number,Eligible_Population_25to64,91981
12,2019-20,H,London,00AL,E09000011,Greenwich,Number,Number_Screened_25to64,17860
12,2019-20,H,London,00AL,E09000011,Greenwich,%,Borderline_changes_25to64,2.133258679
12,2019-20,H,London,00AL,E09000011,Greenwich,%,Low_Grade_dyskaryosis_25to64,2.318029115
12,2019-20,H,London,00AL,E09000011,Greenwich,%,Moderate_dyskaryosis_25to64,0.526315789
12,2019-20,H,London,00AL,E09000011,Greenwich,%,Negative_25to64,94.5968645
12,2019-20,H,London,00AL,E09000011,Greenwich,%,Severe_dyskaryosis_or_worse_25to64,0.425531915
12,2019-20,H,London,00AM,E09000012,Hackney (inc. City of London),Number,Eligible_Population_25to64,108162
12,2019-20,H,London,00AM,E09000012,Hackney (inc. City of London),Number,Number_Screened_25to64,20958
12,2019-20,H,London,00AM,E09000012,Hackney (inc. City of London),%,Borderline_changes_25to64,2.97261189
12,2019-20,H,London,00AM,E09000012,Hackney (inc. City of London),%,Low_Grade_dyskaryosis_25to64,3.363870598
12,2019-20,H,London,00AM,E09000012,Hackney (inc. City of London),%,Moderate_dyskaryosis_25to64,0.639373986
12,2019-20,H,London,00AM,E09000012,Hackney (inc. City of London),%,Negative_25to64,92.54699876
12,2019-20,H,London,00AM,E09000012,Hackney (inc. City of London),%,Severe_dyskaryosis_or_worse_25to64,0.477144766
12,2019-20,H,London,00AN,E09000013,Hammersmith and Fulham,Number,Eligible_Population_25to64,78407
12,2019-20,H,London,00AN,E09000013,Hammersmith and Fulham,Number,Number_Screened_25to64,13145
12,2019-20,H,London,00AN,E09000013,Hammersmith and Fulham,%,Borderline_changes_25to64,4.161278052
12,2019-20,H,London,00AN,E09000013,Hammersmith and Fulham,%,Low_Grade_dyskaryosis_25to64,3.324457969
12,2019-20,H,London,00AN,E09000013,Hammersmith and Fulham,%,Moderate_dyskaryosis_25to64,0.555344237
12,2019-20,H,London,00AN,E09000013,Hammersmith and Fulham,%,Negative_25to64,91.7611259
12,2019-20,H,London,00AN,E09000013,Hammersmith and Fulham,%,Severe_dyskaryosis_or_worse_25to64,0.197793838
12,2019-20,H,London,00AP,E09000014,Haringey,Number,Eligible_Population_25to64,100271
12,2019-20,H,London,00AP,E09000014,Haringey,Number,Number_Screened_25to64,19587
12,2019-20,H,London,00AP,E09000014,Haringey,%,Borderline_changes_25to64,1.914535151
12,2019-20,H,London,00AP,E09000014,Haringey,%,Low_Grade_dyskaryosis_25to64,4.048603666
12,2019-20,H,London,00AP,E09000014,Haringey,%,Moderate_dyskaryosis_25to64,0.745392352
12,2019-20,H,London,00AP,E09000014,Haringey,%,Negative_25to64,92.68902844
12,2019-20,H,London,00AP,E09000014,Haringey,%,Severe_dyskaryosis_or_worse_25to64,0.602440394
12,2019-20,H,London,00AQ,E09000015,Harrow,Number,Eligible_Population_25to64,80620
12,2019-20,H,London,00AQ,E09000015,Harrow,Number,Number_Screened_25to64,14514
12,2019-20,H,London,00AQ,E09000015,Harrow,%,Borderline_changes_25to64,1.164393
12,2019-20,H,London,00AQ,E09000015,Harrow,%,Low_Grade_dyskaryosis_25to64,2.239217307
12,2019-20,H,London,00AQ,E09000015,Harrow,%,Moderate_dyskaryosis_25to64,0.241146479
12,2019-20,H,London,00AQ,E09000015,Harrow,%,Negative_25to64,95.96940885
12,2019-20,H,London,00AQ,E09000015,Harrow,%,Severe_dyskaryosis_or_worse_25to64,0.385834367
12,2019-20,H,London,00AR,E09000016,Havering,Number,Eligible_Population_25to64,71548
12,2019-20,H,London,00AR,E09000016,Havering,Number,Number_Screened_25to64,15031
12,2019-20,H,London,00AR,E09000016,Havering,%,Borderline_changes_25to64,4.138114563
12,2019-20,H,London,00AR,E09000016,Havering,%,Low_Grade_dyskaryosis_25to64,1.769676003
12,2019-20,H,London,00AR,E09000016,Havering,%,Moderate_dyskaryosis_25to64,0.492315881
12,2019-20,H,London,00AR,E09000016,Havering,%,Negative_25to64,93.21402435
12,2019-20,H,London,00AR,E09000016,Havering,%,Severe_dyskaryosis_or_worse_25to64,0.385869204
12,2019-20,H,London,00AS,E09000017,Hillingdon,Number,Eligible_Population_25to64,90721
12,2019-20,H,London,00AS,E09000017,Hillingdon,Number,Number_Screened_25to64,18402
12,2019-20,H,London,00AS,E09000017,Hillingdon,%,Borderline_changes_25to64,1.407455711
12,2019-20,H,London,00AS,E09000017,Hillingdon,%,Low_Grade_dyskaryosis_25to64,2.86381915
12,2019-20,H,London,00AS,E09000017,Hillingdon,%,Moderate_dyskaryosis_25to64,0.271709597
12,2019-20,H,London,00AS,E09000017,Hillingdon,%,Negative_25to64,95.12552983
12,2019-20,H,London,00AS,E09000017,Hillingdon,%,Severe_dyskaryosis_or_worse_25to64,0.331485708
12,2019-20,H,London,00AT,E09000018,Hounslow,Number,Eligible_Population_25to64,95948
12,2019-20,H,London,00AT,E09000018,Hounslow,Number,Number_Screened_25to64,18824
12,2019-20,H,London,00AT,E09000018,Hounslow,%,Borderline_changes_25to64,2.422439439
12,2019-20,H,London,00AT,E09000018,Hounslow,%,Low_Grade_dyskaryosis_25to64,2.454313642
12,2019-20,H,London,00AT,E09000018,Hounslow,%,Moderate_dyskaryosis_25to64,0.345303867
12,2019-20,H,London,00AT,E09000018,Hounslow,%,Negative_25to64,94.49638759
12,2019-20,H,London,00AT,E09000018,Hounslow,%,Severe_dyskaryosis_or_worse_25to64,0.281555461
12,2019-20,H,London,00AU,E09000019,Islington,Number,Eligible_Population_25to64,92235
12,2019-20,H,London,00AU,E09000019,Islington,Number,Number_Screened_25to64,16547
12,2019-20,H,London,00AU,E09000019,Islington,%,Borderline_changes_25to64,2.248141657
12,2019-20,H,London,00AU,E09000019,Islington,%,Low_Grade_dyskaryosis_25to64,4.997884813
12,2019-20,H,London,00AU,E09000019,Islington,%,Moderate_dyskaryosis_25to64,0.8581616
12,2019-20,H,London,00AU,E09000019,Islington,%,Negative_25to64,91.35795008
12,2019-20,H,London,00AU,E09000019,Islington,%,Severe_dyskaryosis_or_worse_25to64,0.537861848
12,2019-20,H,London,00AW,E09000020,Kensington and Chelsea,Number,Eligible_Population_25to64,57794
12,2019-20,H,London,00AW,E09000020,Kensington and Chelsea,Number,Number_Screened_25to64,8391
12,2019-20,H,London,00AW,E09000020,Kensington and Chelsea,%,Borderline_changes_25to64,3.64676439
12,2019-20,H,London,00AW,E09000020,Kensington and Chelsea,%,Low_Grade_dyskaryosis_25to64,3.301156
12,2019-20,H,London,00AW,E09000020,Kensington and Chelsea,%,Moderate_dyskaryosis_25to64,0.476701228
12,2019-20,H,London,00AW,E09000020,Kensington and Chelsea,%,Negative_25to64,92.3489453
12,2019-20,H,London,00AW,E09000020,Kensington and Chelsea,%,Severe_dyskaryosis_or_worse_25to64,0.226433083
12,2019-20,H,London,00AX,E09000021,Kingston upon Thames,Number,Eligible_Population_25to64,54146
12,2019-20,H,London,00AX,E09000021,Kingston upon Thames,Number,Number_Screened_25to64,9964
12,2019-20,H,London,00AX,E09000021,Kingston upon Thames,%,Borderline_changes_25to64,1.4351666
12,2019-20,H,London,00AX,E09000021,Kingston upon Thames,%,Low_Grade_dyskaryosis_25to64,2.699718988
12,2019-20,H,London,00AX,E09000021,Kingston upon Thames,%,Moderate_dyskaryosis_25to64,0.451625853
12,2019-20,H,London,00AX,E09000021,Kingston upon Thames,%,Negative_25to64,94.94179045
12,2019-20,H,London,00AX,E09000021,Kingston upon Thames,%,Severe_dyskaryosis_or_worse_25to64,0.471698113
12,2019-20,H,London,00AY,E09000022,Lambeth,Number,Eligible_Population_25to64,131482
12,2019-20,H,London,00AY,E09000022,Lambeth,Number,Number_Screened_25to64,25438
12,2019-20,H,London,00AY,E09000022,Lambeth,%,Borderline_changes_25to64,2.36653825
12,2019-20,H,London,00AY,E09000022,Lambeth,%,Low_Grade_dyskaryosis_25to64,4.096233981
12,2019-20,H,London,00AY,E09000022,Lambeth,%,Moderate_dyskaryosis_25to64,0.534633226
12,2019-20,H,London,00AY,E09000022,Lambeth,%,Negative_25to64,92.58982624
12,2019-20,H,London,00AY,E09000022,Lambeth,%,Severe_dyskaryosis_or_worse_25to64,0.412768299
12,2019-20,H,London,00AZ,E09000023,Lewisham,Number,Eligible_Population_25to64,106673
12,2019-20,H,London,00AZ,E09000023,Lewisham,Number,Number_Screened_25to64,21052
12,2019-20,H,London,00AZ,E09000023,Lewisham,%,Borderline_changes_25to64,1.933307999
12,2019-20,H,London,00AZ,E09000023,Lewisham,%,Low_Grade_dyskaryosis_25to64,2.968839065
12,2019-20,H,London,00AZ,E09000023,Lewisham,%,Moderate_dyskaryosis_25to64,0.484514535
12,2019-20,H,London,00AZ,E09000023,Lewisham,%,Negative_25to64,94.25707771
12,2019-20,H,London,00AZ,E09000023,Lewisham,%,Severe_dyskaryosis_or_worse_25to64,0.356260688
12,2019-20,H,London,00BA,E09000024,Merton,Number,Eligible_Population_25to64,74367
12,2019-20,H,London,00BA,E09000024,Merton,Number,Number_Screened_25to64,13647
12,2019-20,H,London,00BA,E09000024,Merton,%,Borderline_changes_25to64,2.381475782
12,2019-20,H,London,00BA,E09000024,Merton,%,Low_Grade_dyskaryosis_25to64,2.447424342
12,2019-20,H,London,00BA,E09000024,Merton,%,Moderate_dyskaryosis_25to64,0.322415183
12,2019-20,H,London,00BA,E09000024,Merton,%,Negative_25to64,94.46764857
12,2019-20,H,London,00BA,E09000024,Merton,%,Severe_dyskaryosis_or_worse_25to64,0.381036125
12,2019-20,H,London,00BB,E09000025,Newham,Number,Eligible_Population_25to64,119166
12,2019-20,H,London,00BB,E09000025,Newham,Number,Number_Screened_25to64,23162
12,2019-20,H,London,00BB,E09000025,Newham,%,Borderline_changes_25to64,2.050772818
12,2019-20,H,London,00BB,E09000025,Newham,%,Low_Grade_dyskaryosis_25to64,2.150073396
12,2019-20,H,London,00BB,E09000025,Newham,%,Moderate_dyskaryosis_25to64,0.375615232
12,2019-20,H,London,00BB,E09000025,Newham,%,Negative_25to64,95.05224074
12,2019-20,H,London,00BB,E09000025,Newham,%,Severe_dyskaryosis_or_worse_25to64,0.371297815
12,2019-20,H,London,00BC,E09000026,Redbridge,Number,Eligible_Population_25to64,95194
12,2019-20,H,London,00BC,E09000026,Redbridge,Number,Number_Screened_25to64,17772
12,2019-20,H,London,00BC,E09000026,Redbridge,%,Borderline_changes_25to64,3.60117038
12,2019-20,H,London,00BC,E09000026,Redbridge,%,Low_Grade_dyskaryosis_25to64,1.654287643
12,2019-20,H,London,00BC,E09000026,Redbridge,%,Moderate_dyskaryosis_25to64,0.348863381
12,2019-20,H,London,00BC,E09000026,Redbridge,%,Negative_25to64,94.15935179
12,2019-20,H,London,00BC,E09000026,Redbridge,%,Severe_dyskaryosis_or_worse_25to64,0.236326806
12,2019-20,H,London,00BD,E09000027,Richmond upon Thames,Number,Eligible_Population_25to64,64049
12,2019-20,H,London,00BD,E09000027,Richmond upon Thames,Number,Number_Screened_25to64,12484
12,2019-20,H,London,00BD,E09000027,Richmond upon Thames,%,Borderline_changes_25to64,1.610060878
12,2019-20,H,London,00BD,E09000027,Richmond upon Thames,%,Low_Grade_dyskaryosis_25to64,2.635373278
12,2019-20,H,London,00BD,E09000027,Richmond upon Thames,%,Moderate_dyskaryosis_25to64,0.424543416
12,2019-20,H,London,00BD,E09000027,Richmond upon Thames,%,Negative_25to64,94.92950977
